STATISTIC,Statistic Label,TLIST(M1),Month,C03788V04538,COUNTYNAME,UNIT,WaitingTime
ROA37C01,Estimated Time to Car Test Invite at Month End,202211,2022 November,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202211,2022 November,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,IE0,Ireland,Weeks,19.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,23.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,11.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,26.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,19.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,21.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,12.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,23.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,7.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,20.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202212,2022 December,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,IE0,Ireland,Weeks,21.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,24.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,18.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,14.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,30.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,20.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,26.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,10.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,12.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,11.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,16.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,33.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,11.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202301,2023 January,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,IE0,Ireland,Weeks,20.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,13.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,30.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,16.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,29.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,27.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,7.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,10.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,20.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,15.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,35.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,10.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202302,2023 February,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,21.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,IE0,Ireland,Weeks,21.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,30.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,32.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,16.6
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,31.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,20.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,23.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,10.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,12.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,16.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,30.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,13.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202303,2023 March,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,22.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,IE0,Ireland,Weeks,22.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,24.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,31.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,16.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,31.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,23.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,26.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,22.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,24.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202304,2023 April,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,IE0,Ireland,Weeks,23.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,28.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,34.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,13.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,32.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,13.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,22.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,26.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,32.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202305,2023 May,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,21.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,IE0,Ireland,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,24.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,31.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,29.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,24.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,37.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,19.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,29.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,37.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,23.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,28.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,28.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,26.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,18.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,29.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,31.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202306,2023 June,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,IE0,Ireland,Weeks,27.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,20.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,31.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,30.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,31.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,26.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,34.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,21.6
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,39.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,42.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202307,2023 July,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,22.0
